record_id,raw_name,canonical_name,dataset,script,language_hint,country,variants_json,warnings_json,metadata_json
sage-7d107aca25926eca,Mohammad Ashiq Ibrahimi,mohammad ashiq ibrahimi,sage_multilingual,Latn,multi,India,"{""native"": ""mohammad ashiq ibrahimi""}",[],"{""source_row"": 74454}"
sage-602c135a6fed67a4,Nurullah,nurullah,sage_multilingual,Latn,multi,India,"{""native"": ""nurullah""}",[],"{""source_row"": 74455}"
sage-586e6a118da93637,Satyendra Kumar,satyendra kumar,sage_multilingual,Latn,multi,India,"{""native"": ""satyendra kumar""}",[],"{""source_row"": 74456}"
sage-4ad1f2218476f941,Shailesh Kumar Alias Vulo Mandal,shailesh kumar alias vulo mandal,sage_multilingual,Latn,multi,India,"{""native"": ""shailesh kumar alias vulo mandal""}",[],"{""source_row"": 74457}"
sage-4602e129143937dc,Sushil Kumar Das,sushil kumar das,sage_multilingual,Latn,multi,India,"{""native"": ""sushil kumar das""}",[],"{""source_row"": 74459}"
sage-612522e8bc309af7,Bindu Devi,bindu devi,sage_multilingual,Latn,multi,India,"{""native"": ""bindu devi""}",[],"{""source_row"": 74510}"
sage-99d0a3c6063259e8,Brajeshwar Prasad Singh,brajeshwar prasad singh,sage_multilingual,Latn,multi,India,"{""native"": ""brajeshwar prasad singh""}",[],"{""source_row"": 74511}"
sage-6a07f610d4783ff4,Durgesh Nandan Singh Alias Durgesh Yadav,durgesh nandan singh alias durgesh yadav,sage_multilingual,Latn,multi,India,"{""native"": ""durgesh nandan singh alias durgesh yadav""}",[],"{""source_row"": 74512}"
sage-e3cb6151bdcfd9d6,Indu Devi Mishra,indu devi mishra,sage_multilingual,Latn,multi,India,"{""native"": ""indu devi mishra""}",[],"{""source_row"": 74513}"
sage-6f6c2dcfdbe078bb,Jitendra Bind,jitendra bind,sage_multilingual,Latn,multi,India,"{""native"": ""jitendra bind""}",[],"{""source_row"": 74514}"
sage-4e84df95cdf619ab,Lalita Ray,lalita ray,sage_multilingual,Latn,multi,India,"{""native"": ""lalita ray""}",[],"{""source_row"": 74515}"
sage-0bde974296d3586b,Mantu Kumar,mantu kumar,sage_multilingual,Latn,multi,India,"{""native"": ""mantu kumar""}",[],"{""source_row"": 74516}"
sage-d035bbb06c7fc6af,Md. Kalimullah,md kalimullah,sage_multilingual,Latn,multi,India,"{""native"": ""md kalimullah""}",[],"{""source_row"": 74517}"
sage-f2e16304adf42800,Md. Taufique Ahmad,md taufique ahmad,sage_multilingual,Latn,multi,India,"{""native"": ""md taufique ahmad""}",[],"{""source_row"": 74518}"
sage-358d237692bf03f5,Misha Bharti,misha bharti,sage_multilingual,Latn,multi,India,"{""native"": ""misha bharti""}",[],"{""source_row"": 74519}"
sage-ef3e4e00919f4168,Nagmani,nagmani,sage_multilingual,Latn,multi,India,"{""native"": ""nagmani""}",[],"{""source_row"": 74520}"
sage-e3b2adf97ec519fe,Pupul Kumar Sharma,pupul kumar sharma,sage_multilingual,Latn,multi,India,"{""native"": ""pupul kumar sharma""}",[],"{""source_row"": 74521}"
sage-38a7bdcf10bf4418,Ram Kripal Yadav,ram kripal yadav,sage_multilingual,Latn,multi,India,"{""native"": ""ram kripal yadav""}",[],"{""source_row"": 74523}"
sage-770218bc451c9c4c,Ram Narayan Manjhi,ram narayan manjhi,sage_multilingual,Latn,multi,India,"{""native"": ""ram narayan manjhi""}",[],"{""source_row"": 74524}"
sage-8ea2742370b86871,Ram Niranjan Roy,ram niranjan roy,sage_multilingual,Latn,multi,India,"{""native"": ""ram niranjan roy""}",[],"{""source_row"": 74525}"
sage-03b7ef0e5b20d18d,Ram Pravesh Rajak,ram pravesh rajak,sage_multilingual,Latn,multi,India,"{""native"": ""ram pravesh rajak""}",[],"{""source_row"": 74526}"
sage-c63de9a2d1e29da1,Ramesh Kumar Sharma,ramesh kumar sharma,sage_multilingual,Latn,multi,India,"{""native"": ""ramesh kumar sharma""}",[],"{""source_row"": 74527}"
sage-90a08e31e8964321,Satish Kumar,satish kumar,sage_multilingual,Latn,multi,India,"{""native"": ""satish kumar""}",[],"{""source_row"": 74528}"
sage-e105d61dde24f961,Shailesh Kumar,shailesh kumar,sage_multilingual,Latn,multi,India,"{""native"": ""shailesh kumar""}",[],"{""source_row"": 74529}"
sage-ab97dac28a67d2cc,Shiv Kumar Singh,shiv kumar singh,sage_multilingual,Latn,multi,India,"{""native"": ""shiv kumar singh""}",[],"{""source_row"": 74530}"
sage-43841f025bcc8b28,Sohan Ray,sohan ray,sage_multilingual,Latn,multi,India,"{""native"": ""sohan ray""}",[],"{""source_row"": 74531}"
sage-c6d7382b13b74f7e,Suresh Paswan,suresh paswan,sage_multilingual,Latn,multi,India,"{""native"": ""suresh paswan""}",[],"{""source_row"": 74532}"
sage-6be1e195996aaeb6,Vinod Das,vinod das,sage_multilingual,Latn,multi,India,"{""native"": ""vinod das""}",[],"{""source_row"": 74533}"
sage-65cbd7fc5de92d6a,Wakil Ahmad,wakil ahmad,sage_multilingual,Latn,multi,India,"{""native"": ""wakil ahmad""}",[],"{""source_row"": 74534}"
sage-2a42f15317d8a476,Dhaneshwar Mahto,dhaneshwar mahto,sage_multilingual,Latn,multi,India,"{""native"": ""dhaneshwar mahto""}",[],"{""source_row"": 74541}"
sage-7ce0200160bcd5bf,Anil Kumar Rai,anil kumar rai,sage_multilingual,Latn,multi,India,"{""native"": ""anil kumar rai""}",[],"{""source_row"": 74588}"
sage-0ea84236f6229e39,Arvind Kumar Pandey @ Chote Baba,arvind kumar pandey chote baba,sage_multilingual,Latn,multi,India,"{""native"": ""arvind kumar pandey chote baba""}",[],"{""source_row"": 74589}"
sage-b92b88062c307e47,Ashwini Kumar Choubey,ashwini kumar choubey,sage_multilingual,Latn,multi,India,"{""native"": ""ashwini kumar choubey""}",[],"{""source_row"": 74590}"
sage-ed2474a5af7dc653,Binod Kumar Bikrant,binod kumar bikrant,sage_multilingual,Latn,multi,India,"{""native"": ""binod kumar bikrant""}",[],"{""source_row"": 74591}"
sage-a205a950f33eb5e7,Dhanjit Singh @ Dhanjit Kumar,dhanjit singh dhanjit kumar,sage_multilingual,Latn,multi,India,"{""native"": ""dhanjit singh dhanjit kumar""}",[],"{""source_row"": 74592}"
sage-faa07df968072b18,Jagadanand Singh,jagadanand singh,sage_multilingual,Latn,multi,India,"{""native"": ""jagadanand singh""}",[],"{""source_row"": 74593}"
sage-ebd788a281d396db,Jay Prakash Ram,jay prakash ram,sage_multilingual,Latn,multi,India,"{""native"": ""jay prakash ram""}",[],"{""source_row"": 74594}"
sage-de5951aaac47cb5d,Rakesh Kumar Ray @ Guddu Ray,rakesh kumar ray guddu ray,sage_multilingual,Latn,multi,India,"{""native"": ""rakesh kumar ray guddu ray""}",[],"{""source_row"": 74595}"
sage-546b4f46df9c9953,Ramchandra Singh Yadav,ramchandra singh yadav,sage_multilingual,Latn,multi,India,"{""native"": ""ramchandra singh yadav""}",[],"{""source_row"": 74596}"
sage-3663df71d88796c5,Ranjit Singh @ Ranage,ranjit singh ranage,sage_multilingual,Latn,multi,India,"{""native"": ""ranjit singh ranage""}",[],"{""source_row"": 74597}"
sage-6351d32398aad183,Ravi Raj,ravi raj,sage_multilingual,Latn,multi,India,"{""native"": ""ravi raj""}",[],"{""source_row"": 74598}"
sage-419a0584db53d481,Santosh Kumar Yadav,santosh kumar yadav,sage_multilingual,Latn,multi,India,"{""native"": ""santosh kumar yadav""}",[],"{""source_row"": 74599}"
sage-8fa12cab8325fb69,Uday Narayan Rai @ Luddu Rajbhar,uday narayan rai luddu rajbhar,sage_multilingual,Latn,multi,India,"{""native"": ""uday narayan rai luddu rajbhar""}",[],"{""source_row"": 74601}"
sage-f0ff0283b65b66d7,Ajay Kumar,ajay kumar,sage_multilingual,Latn,multi,India,"{""native"": ""ajay kumar""}",[],"{""source_row"": 74615}"
sage-d092993d025242bc,Bhudeo Choudhary,bhudeo choudhary,sage_multilingual,Latn,multi,India,"{""native"": ""bhudeo choudhary""}",[],"{""source_row"": 74616}"
sage-ade466c9b1590579,Chirag Kumar Paswan,chirag kumar paswan,sage_multilingual,Latn,multi,India,"{""native"": ""chirag kumar paswan""}",[],"{""source_row"": 74617}"
sage-90e2d2875dd00fe0,Pankaj Kumar Das,pankaj kumar das,sage_multilingual,Latn,multi,India,"{""native"": ""pankaj kumar das""}",[],"{""source_row"": 74618}"
sage-95fb3e808b6a8854,Subhash Paswan,subhash paswan,sage_multilingual,Latn,multi,India,"{""native"": ""subhash paswan""}",[],"{""source_row"": 74619}"
sage-30879900b197282b,Upendra Ravidas,upendra ravidas,sage_multilingual,Latn,multi,India,"{""native"": ""upendra ravidas""}",[],"{""source_row"": 74620}"
sage-1fb9206cdb0c70c6,Valamiki Pasavan,valamiki pasavan,sage_multilingual,Latn,multi,India,"{""native"": ""valamiki pasavan""}",[],"{""source_row"": 74621}"
sage-b94711273f76a655,Virendra Kumar,virendra kumar,sage_multilingual,Latn,multi,India,"{""native"": ""virendra kumar""}",[],"{""source_row"": 74622}"
sage-fa3cb099b4bf5e71,Vishnu Priya,vishnu priya,sage_multilingual,Latn,multi,India,"{""native"": ""vishnu priya""}",[],"{""source_row"": 74623}"
sage-68d68787def37681,Anand Pathak,anand pathak,sage_multilingual,Latn,multi,India,"{""native"": ""anand pathak""}",[],"{""source_row"": 74668}"
sage-2121b09bab579418,Bhim Kumar Gupta,bhim kumar gupta,sage_multilingual,Latn,multi,India,"{""native"": ""bhim kumar gupta""}",[],"{""source_row"": 74669}"
sage-bc0c711caa631125,Binod Kumar Sahu,binod kumar sahu,sage_multilingual,Latn,multi,India,"{""native"": ""binod kumar sahu""}",[],"{""source_row"": 74670}"
sage-3093d26387f8b1f3,Dileshwar Kamait,dileshwar kamait,sage_multilingual,Latn,multi,India,"{""native"": ""dileshwar kamait""}",[],"{""source_row"": 74671}"
sage-1c435ec52aa2cb9a,Dinesh Prasad Yadav,dinesh prasad yadav,sage_multilingual,Latn,multi,India,"{""native"": ""dinesh prasad yadav""}",[],"{""source_row"": 74672}"
sage-07b3f2e7198e5bd1,Dip Narayan Mandal,dip narayan mandal,sage_multilingual,Latn,multi,India,"{""native"": ""dip narayan mandal""}",[],"{""source_row"": 74673}"
sage-ef4486f07a776493,Kiran Devi,kiran devi,sage_multilingual,Latn,multi,India,"{""native"": ""kiran devi""}",[],"{""source_row"": 74674}"
sage-d5c030b002357083,Krishan Dev Mandal,krishan dev mandal,sage_multilingual,Latn,multi,India,"{""native"": ""krishan dev mandal""}",[],"{""source_row"": 74675}"
sage-606983b98a4fcf30,Md. Abul Kalam Azad,md abul kalam azad,sage_multilingual,Latn,multi,India,"{""native"": ""md abul kalam azad""}",[],"{""source_row"": 74676}"
sage-bfe9ac175454b407,Md. Afroj Alam,md afroj alam,sage_multilingual,Latn,multi,India,"{""native"": ""md afroj alam""}",[],"{""source_row"": 74677}"
sage-4b226342590339ff,Naveen Kumar Singh,naveen kumar singh,sage_multilingual,Latn,multi,India,"{""native"": ""naveen kumar singh""}",[],"{""source_row"": 74678}"
sage-bd1f5a380b928646,Pramod Kumar Nirala,pramod kumar nirala,sage_multilingual,Latn,multi,India,"{""native"": ""pramod kumar nirala""}",[],"{""source_row"": 74679}"
sage-2c1ab28209499c7a,Rajesh Kumar S/O- Jawahar Lal Das,rajesh kumar so jawahar lal das,sage_multilingual,Latn,multi,India,"{""native"": ""rajesh kumar so jawahar lal das""}",[],"{""source_row"": 74680}"
sage-aa4ccab6fd48a06a,Rajesh Kumar S/O- Yugeshwar Sah,rajesh kumar so yugeshwar sah,sage_multilingual,Latn,multi,India,"{""native"": ""rajesh kumar so yugeshwar sah""}",[],"{""source_row"": 74681}"
sage-58ec8aacd330219d,Ranjeet Ranjan,ranjeet ranjan,sage_multilingual,Latn,multi,India,"{""native"": ""ranjeet ranjan""}",[],"{""source_row"": 74682}"
sage-bc7ba2a1b8c4236c,Sandip Kumar Singh,sandip kumar singh,sage_multilingual,Latn,multi,India,"{""native"": ""sandip kumar singh""}",[],"{""source_row"": 74683}"
sage-8074a958f30ff98a,Sanjay Sardar,sanjay sardar,sage_multilingual,Latn,multi,India,"{""native"": ""sanjay sardar""}",[],"{""source_row"": 74684}"
sage-ecf924eb88911d7a,Sanjeet Kumar Choudhary,sanjeet kumar choudhary,sage_multilingual,Latn,multi,India,"{""native"": ""sanjeet kumar choudhary""}",[],"{""source_row"": 74685}"
sage-421ee1b2e7ea389f,Satya Narayan Mehta,satya narayan mehta,sage_multilingual,Latn,multi,India,"{""native"": ""satya narayan mehta""}",[],"{""source_row"": 74686}"
sage-56e7ba7c7e879c73,Sudhakar Jha,sudhakar jha,sage_multilingual,Latn,multi,India,"{""native"": ""sudhakar jha""}",[],"{""source_row"": 74687}"
sage-1a623c71bfd0f18b,Arif Isain Husain,arif isain husain,sage_multilingual,Latn,multi,India,"{""native"": ""arif isain husain""}",[],"{""source_row"": 74758}"
sage-be137e3d7541cb08,Ghanshyam Tiwari,ghanshyam tiwari,sage_multilingual,Latn,multi,India,"{""native"": ""ghanshyam tiwari""}",[],"{""source_row"": 74759}"
sage-53bb03b24da22282,Gorakh Ram,gorakh ram,sage_multilingual,Latn,multi,India,"{""native"": ""gorakh ram""}",[],"{""source_row"": 74760}"
sage-5fa8ac1598d5d699,Jyoti Rashmi,jyoti rashmi,sage_multilingual,Latn,multi,India,"{""native"": ""jyoti rashmi""}",[],"{""source_row"": 74761}"
sage-8c7793b82cf559cb,Kamlesh Ram (Prasad),kamlesh ram prasad,sage_multilingual,Latn,multi,India,"{""native"": ""kamlesh ram prasad""}",[],"{""source_row"": 74762}"
sage-1bfe65e574293582,Mahabali Singh,mahabali singh,sage_multilingual,Latn,multi,India,"{""native"": ""mahabali singh""}",[],"{""source_row"": 74763}"
sage-11625c4b0f128b1b,Mamta Pandey,mamta pandey,sage_multilingual,Latn,multi,India,"{""native"": ""mamta pandey""}",[],"{""source_row"": 74764}"
sage-438239e249d6e644,Manoj Singh Kushvaha,manoj singh kushvaha,sage_multilingual,Latn,multi,India,"{""native"": ""manoj singh kushvaha""}",[],"{""source_row"": 74765}"
sage-4d197532d87ce20d,Mohamma Atahar Husain,mohamma atahar husain,sage_multilingual,Latn,multi,India,"{""native"": ""mohamma atahar husain""}",[],"{""source_row"": 74766}"
sage-8319cb1f188afeda,Nand Kishor Yadav,nand kishor yadav,sage_multilingual,Latn,multi,India,"{""native"": ""nand kishor yadav""}",[],"{""source_row"": 74767}"
sage-cf2389d1ec0b5630,Pradeep Chouhan,pradeep chouhan,sage_multilingual,Latn,multi,India,"{""native"": ""pradeep chouhan""}",[],"{""source_row"": 74768}"
sage-59f33f7c23bb66ac,Prakash Chandra Goyal,prakash chandra goyal,sage_multilingual,Latn,multi,India,"{""native"": ""prakash chandra goyal""}",[],"{""source_row"": 74769}"
sage-c4b2ad9e3813ba3f,Prithvi Nath Prasad,prithvi nath prasad,sage_multilingual,Latn,multi,India,"{""native"": ""prithvi nath prasad""}",[],"{""source_row"": 74770}"
sage-29533e928a8e1b35,Raj Narayan Tiwari,raj narayan tiwari,sage_multilingual,Latn,multi,India,"{""native"": ""raj narayan tiwari""}",[],"{""source_row"": 74771}"
sage-66f524f8b9238013,Upendra Kushwaha,upendra kushwaha,sage_multilingual,Latn,multi,India,"{""native"": ""upendra kushwaha""}",[],"{""source_row"": 74772}"
sage-abcc954644443270,Usha Sharan,usha sharan,sage_multilingual,Latn,multi,India,"{""native"": ""usha sharan""}",[],"{""source_row"": 74773}"
sage-b9f9c9d57a2b3a96,Aakash Kumar Singh,aakash kumar singh,sage_multilingual,Latn,multi,India,"{""native"": ""aakash kumar singh""}",[],"{""source_row"": 74998}"
sage-3e0cefe0733d7783,Aniket Ranjan,aniket ranjan,sage_multilingual,Latn,multi,India,"{""native"": ""aniket ranjan""}",[],"{""source_row"": 74999}"
sage-c1710c942e5019ef,Devendra Singh,devendra singh,sage_multilingual,Latn,multi,India,"{""native"": ""devendra singh""}",[],"{""source_row"": 75000}"
sage-755764c6129eb620,Dinesh Sahani,dinesh sahani,sage_multilingual,Latn,multi,India,"{""native"": ""dinesh sahani""}",[],"{""source_row"": 75001}"
sage-3135562e789d3dc6,Manoj Tiwari,manoj tiwari,sage_multilingual,Latn,multi,India,"{""native"": ""manoj tiwari""}",[],"{""source_row"": 75002}"
sage-d6f26a3d2d3330f4,Md. Ajmer Alam,md ajmer alam,sage_multilingual,Latn,multi,India,"{""native"": ""md ajmer alam""}",[],"{""source_row"": 75003}"
sage-e3f92d799596e228,Muneshwa R Tiwari,muneshwa r tiwari,sage_multilingual,Latn,multi,India,"{""native"": ""muneshwa r tiwari""}",[],"{""source_row"": 75004}"
sage-83abd5e7d7992677,Parasnath Pandey,parasnath pandey,sage_multilingual,Latn,multi,India,"{""native"": ""parasnath pandey""}",[],"{""source_row"": 75005}"
sage-c10bbea437e98592,Parasnath Ram,parasnath ram,sage_multilingual,Latn,multi,India,"{""native"": ""parasnath ram""}",[],"{""source_row"": 75006}"
sage-d72a9d287b610a6b,Prabhakar Jaiswal,prabhakar jaiswal,sage_multilingual,Latn,multi,India,"{""native"": ""prabhakar jaiswal""}",[],"{""source_row"": 75007}"
sage-6abf57f445f5cfda,Pradeep Singh,pradeep singh,sage_multilingual,Latn,multi,India,"{""native"": ""pradeep singh""}",[],"{""source_row"": 75008}"
sage-9da4aecf7c58f785,Radha Mohan Singh,radha mohan singh,sage_multilingual,Latn,multi,India,"{""native"": ""radha mohan singh""}",[],"{""source_row"": 75009}"
sage-d7b0e1c6891e0f08,Rajiv Ranjan,rajiv ranjan,sage_multilingual,Latn,multi,India,"{""native"": ""rajiv ranjan""}",[],"{""source_row"": 75010}"
sage-b2590015f526e411,Ramchand Ra Sah,ramchand ra sah,sage_multilingual,Latn,multi,India,"{""native"": ""ramchand ra sah""}",[],"{""source_row"": 75011}"
sage-1e721596c70b765c,Randhir Kumar Tiwari,randhir kumar tiwari,sage_multilingual,Latn,multi,India,"{""native"": ""randhir kumar tiwari""}",[],"{""source_row"": 75012}"
sage-802eee6b1f4b67b9,Sachin Paswan,sachin paswan,sage_multilingual,Latn,multi,India,"{""native"": ""sachin paswan""}",[],"{""source_row"": 75013}"
sage-9dc276c6edf43eb3,Satyam Yadav,satyam yadav,sage_multilingual,Latn,multi,India,"{""native"": ""satyam yadav""}",[],"{""source_row"": 75014}"
sage-0930ab2982fa2666,Shakti Kumar,shakti kumar,sage_multilingual,Latn,multi,India,"{""native"": ""shakti kumar""}",[],"{""source_row"": 75015}"
sage-18b94b6263d210f7,Shatrughna Tiwari,shatrughna tiwari,sage_multilingual,Latn,multi,India,"{""native"": ""shatrughna tiwari""}",[],"{""source_row"": 75016}"
sage-1d0b0318a3144511,Shekh Seraj,shekh seraj,sage_multilingual,Latn,multi,India,"{""native"": ""shekh seraj""}",[],"{""source_row"": 75017}"
sage-683bcd351df37b1c,Vinay Kumar Sriwastava,vinay kumar sriwastava,sage_multilingual,Latn,multi,India,"{""native"": ""vinay kumar sriwastava""}",[],"{""source_row"": 75019}"
sage-e8c67ff480690cd5,Arvind Paswan,arvind paswan,sage_multilingual,Latn,multi,India,"{""native"": ""arvind paswan""}",[],"{""source_row"": 75028}"
sage-b5efaec02d4e79c5,Balendra Das,balendra das,sage_multilingual,Latn,multi,India,"{""native"": ""balendra das""}",[],"{""source_row"": 75029}"
sage-5cf22815c76f4c2c,Dasai Chaudhary,dasai chaudhary,sage_multilingual,Latn,multi,India,"{""native"": ""dasai chaudhary""}",[],"{""source_row"": 75030}"
sage-cce616454c3ebd6b,Jibas Paswan,jibas paswan,sage_multilingual,Latn,multi,India,"{""native"": ""jibas paswan""}",[],"{""source_row"": 75031}"
sage-e5d2a48d50708eb9,Kumari Aashiki,kumari aashiki,sage_multilingual,Latn,multi,India,"{""native"": ""kumari aashiki""}",[],"{""source_row"": 75032}"
sage-421aba61d08c1604,Pashu Pati Kumar Paras,pashu pati kumar paras,sage_multilingual,Latn,multi,India,"{""native"": ""pashu pati kumar paras""}",[],"{""source_row"": 75033}"
sage-f8bef37a1548dcd5,Raj Kr. Paswan,raj kr paswan,sage_multilingual,Latn,multi,India,"{""native"": ""raj kr paswan""}",[],"{""source_row"": 75034}"
sage-166d4cea78671fd9,Rajgir Paswan,rajgir paswan,sage_multilingual,Latn,multi,India,"{""native"": ""rajgir paswan""}",[],"{""source_row"": 75035}"
sage-9e296878c1fec0bd,Shiv Chandra Ram,shiv chandra ram,sage_multilingual,Latn,multi,India,"{""native"": ""shiv chandra ram""}",[],"{""source_row"": 75036}"
sage-f73dd36706eda0c8,Shiwani Kant,shiwani kant,sage_multilingual,Latn,multi,India,"{""native"": ""shiwani kant""}",[],"{""source_row"": 75037}"
sage-866dd2fb92f5dd6c,Umesh Das,umesh das,sage_multilingual,Latn,multi,India,"{""native"": ""umesh das""}",[],"{""source_row"": 75038}"
sage-3d626885b8df42ee,Muneshwar Tiwari,muneshwar tiwari,sage_multilingual,Latn,multi,India,"{""native"": ""muneshwar tiwari""}",[],"{""source_row"": 75074}"
sage-d8f19f3c159edebb,Ramchandra Sah,ramchandra sah,sage_multilingual,Latn,multi,India,"{""native"": ""ramchandra sah""}",[],"{""source_row"": 75075}"
sage-c41b7475c568a4ea,Asha Devi,asha devi,sage_multilingual,Latn,multi,India,"{""native"": ""asha devi""}",[],"{""source_row"": 75126}"
sage-046ee4c9eed07ab4,Dr. Ashok Kumar,dr ashok kumar,sage_multilingual,Latn,multi,India,"{""native"": ""dr ashok kumar""}",[],"{""source_row"": 75127}"
sage-6a123dd791f0a02d,Lalo Paswan,lalo paswan,sage_multilingual,Latn,multi,India,"{""native"": ""lalo paswan""}",[],"{""source_row"": 75128}"
sage-4ff7abedb6c37da9,Mantesh Kumar,mantesh kumar,sage_multilingual,Latn,multi,India,"{""native"": ""mantesh kumar""}",[],"{""source_row"": 75129}"
sage-c89abc463580459f,Pinku Paswan,pinku paswan,sage_multilingual,Latn,multi,India,"{""native"": ""pinku paswan""}",[],"{""source_row"": 75130}"
